"stockcode","tradingdate","openprice","closeprice","highestprice","lowestprice","totalvol"
"ACB","2015-02-27","2612.20678101107334200000000","2552.44943540569300000000000","2612.50706917994460000000000","2552.44943540569300000000000","64375"
"ACB","2015-03-02","2582.32810820838317100000000","2552.44943540569300000000000","2582.47825229281880000000000","2537.43502696213010000000000","100838"
"ACB","2015-03-03","2582.32810820838317100000000","2537.43502696213010000000000","2582.47825229281880000000000","2537.43502696213010000000000","603931"
"ACB","2015-03-04","2552.29929132125737100000000","2537.43502696213010000000000","2552.44943540569300000000000","2522.42061851856720000000000","412425"
"ACB","2015-03-05","2537.13473879325884200000000","2522.42061851856720000000000","2552.44943540569300000000000","2522.42061851856720000000000","159152"
"ACB","2015-03-06","2522.12033034969594200000000","2552.44943540569300000000000","2567.46384384925590000000000","2507.40621007500430000000000","322073"
"ACB","2015-03-09","2552.29929132125737100000000","2537.43502696213010000000000","2567.46384384925590000000000","2522.42061851856720000000000","159821"
"ACB","2015-03-10","2537.13473879325884200000000","2552.44943540569300000000000","2552.44943540569300000000000","2522.42061851856720000000000","96698"
"ACB","2015-03-11","2552.29929132125737100000000","2567.46384384925590000000000","2597.49266073638170000000000","2552.44943540569300000000000","561767"
"ACB","2015-03-12","2537.13473879325884200000000","2552.44943540569300000000000","2567.46384384925590000000000","2492.39180163144140000000000","47908"
"ACB","2015-03-13","2552.29929132125737100000000","2537.43502696213010000000000","2567.46384384925590000000000","2537.43502696213010000000000","162894"
"ACB","2015-03-16","2552.29929132125737100000000","2537.43502696213010000000000","2552.44943540569300000000000","2522.42061851856720000000000","340462"
"ACB","2015-03-17","2537.13473879325884200000000","2537.43502696213010000000000","2552.44943540569300000000000","2537.43502696213010000000000","118588"
"ACB","2015-03-18","2296.90420369625244200000000","2537.43502696213010000000000","2552.44943540569300000000000","2297.20449186512370000000000","259352"
"ACB","2015-03-19","2552.29929132125737100000000","2537.43502696213010000000000","2702.59351984132200000000000","2537.43502696213010000000000","129073"
"ACB","2015-03-20","2537.13473879325884200000000","2567.46384384925590000000000","2567.46384384925590000000000","2537.43502696213010000000000","116347"
"ACB","2015-03-23","2552.29929132125737100000000","2537.43502696213010000000000","2552.44943540569300000000000","2537.43502696213010000000000","57431"
"ACB","2015-03-24","2537.13473879325884200000000","2522.42061851856720000000000","2537.43502696213010000000000","2507.40621007500430000000000","222685"
"ACB","2015-03-25","2522.12033034969594200000000","2552.44943540569300000000000","2552.44943540569300000000000","2522.42061851856720000000000","122734"
"ACB","2015-03-26","2552.29929132125737100000000","2552.44943540569300000000000","2567.46384384925590000000000","2537.43502696213010000000000","165791"
"ACB","2015-03-27","2552.29929132125737100000000","2522.42061851856720000000000","2552.44943540569300000000000","2522.42061851856720000000000","150742"
"ACB","2015-03-30","2507.25606599056867100000000","2522.42061851856720000000000","2537.43502696213010000000000","2507.40621007500430000000000","187169"
"ACB","2015-03-31","2522.12033034969594200000000","2507.40621007500430000000000","2537.43502696213010000000000","2507.40621007500430000000000","57640"
"ACB","2015-04-01","2507.25606599056867100000000","2477.37739318787850000000000","2522.42061851856720000000000","2477.37739318787850000000000","252663"
"ACB","2015-04-02","2477.22724910344287100000000","2492.39180163144140000000000","2522.42061851856720000000000","2477.37739318787850000000000","159003"
"ACB","2015-04-03","2492.24165754700577100000000","2522.42061851856720000000000","2522.42061851856720000000000","2477.37739318787850000000000","51215"
"ACB","2015-04-06","2522.12033034969594200000000","2522.42061851856720000000000","2522.42061851856720000000000","2507.40621007500430000000000","4952"
"ACB","2015-04-07","2522.12033034969594200000000","2507.40621007500430000000000","2522.42061851856720000000000","2492.39180163144140000000000","46793"
"ACB","2015-04-08","2492.24165754700577100000000","2492.39180163144140000000000","2507.40621007500430000000000","2492.39180163144140000000000","60778"
"ACB","2015-04-09","2492.24165754700577100000000","2477.37739318787850000000000","2492.39180163144140000000000","2462.36298474431560000000000","153488"
"ACB","2015-04-10","2477.22724910344287100000000","2492.39180163144140000000000","2507.40621007500430000000000","2477.37739318787850000000000","26605"
"ACB","2015-04-13","2507.25606599056867100000000","2492.39180163144140000000000","2507.40621007500430000000000","2492.39180163144140000000000","36940"
"ACB","2015-04-14","2477.22724910344287100000000","2492.39180163144140000000000","2492.39180163144140000000000","2462.36298474431560000000000","57719"
"ACB","2015-04-15","2477.22724910344287100000000","2477.37739318787850000000000","2492.39180163144140000000000","2462.36298474431560000000000","42101"
"ACB","2015-04-16","2477.22724910344287100000000","2477.37739318787850000000000","2492.39180163144140000000000","2447.34857630075270000000000","82523"
"ACB","2015-04-17","2477.22724910344287100000000","2492.39180163144140000000000","2492.39180163144140000000000","2462.36298474431560000000000","36935"
"ACB","2015-04-20","2477.22724910344287100000000","2477.37739318787850000000000","2492.39180163144140000000000","2462.36298474431560000000000","44975"
"ACB","2015-04-21","2477.22724910344287100000000","2447.34857630075270000000000","2477.37739318787850000000000","2447.34857630075270000000000","52353"
"ACB","2015-04-22","2447.04828813188144200000000","2477.37739318787850000000000","2492.39180163144140000000000","2447.34857630075270000000000","105481"
"ACB","2015-04-23","2477.22724910344287100000000","2477.37739318787850000000000","2492.39180163144140000000000","2447.34857630075270000000000","39006"
"ACB","2015-04-24","2462.06269657544434200000000","2447.34857630075270000000000","2492.39180163144140000000000","2447.34857630075270000000000","30752"
"ACB","2015-04-27","2507.25606599056867100000000","2522.42061851856720000000000","2537.43502696213010000000000","2507.40621007500430000000000","172955"
"ACB","2015-05-04","2537.13473879325884200000000","2462.36298474431560000000000","2537.43502696213010000000000","2462.36298474431560000000000","16816"
"ACB","2015-05-05","2447.04828813188144200000000","2492.39180163144140000000000","2492.39180163144140000000000","2417.31975941362690000000000","48513"
"ACB","2015-05-06","2492.24165754700577100000000","2492.39180163144140000000000","2522.42061851856720000000000","2462.36298474431560000000000","144990"
"ACB","2015-05-07","2477.22724910344287100000000","2492.39180163144140000000000","2507.40621007500430000000000","2462.36298474431560000000000","121436"
"ACB","2015-05-08","2507.25606599056867100000000","2477.37739318787850000000000","2507.40621007500430000000000","2477.37739318787850000000000","171291"
"ACB","2015-05-11","2492.24165754700577100000000","2492.39180163144140000000000","2507.40621007500430000000000","2477.37739318787850000000000","134947"
"ACB","2015-05-12","2477.22724910344287100000000","2492.39180163144140000000000","2492.39180163144140000000000","2447.34857630075270000000000","59695"
"ACB","2015-05-13","2477.22724910344287100000000","2477.37739318787850000000000","2507.40621007500430000000000","2447.34857630075270000000000","327269"
"ACB","2015-05-14","2462.06269657544434200000000","2507.40621007500430000000000","2522.42061851856720000000000","2462.36298474431560000000000","98453"
"ACB","2015-05-15","2584.35505334828340000000000","2568.40224437699770000000000","2584.35505334828340000000000","2536.49662643442630000000000","68959"
"ACB","2015-05-18","2568.40224437699770000000000","2536.49662643442630000000000","2568.40224437699770000000000","2520.54381746314060000000000","222564"
"ACB","2015-05-19","2568.40224437699770000000000","2552.44943540571200000000000","2584.35505334828340000000000","2536.49662643442630000000000","37354"
"ACB","2015-05-20","2536.49662643442630000000000","2568.40224437699770000000000","2616.26067129085480000000000","2536.49662643442630000000000","96071"
"ACB","2015-05-21","2600.30786231956910000000000","2600.30786231956910000000000","2616.26067129085480000000000","2568.40224437699770000000000","46433"
"ACB","2015-05-22","2600.30786231956910000000000","2568.40224437699770000000000","2616.26067129085480000000000","2568.40224437699770000000000","139779"
"ACB","2015-05-25","2616.26067129085480000000000","2648.16628923342620000000000","2648.16628923342620000000000","2600.30786231956910000000000","401035"
"ACB","2015-05-26","2648.16628923342620000000000","2791.74156997499750000000000","2791.74156997499750000000000","2632.21348026214050000000000","1612511"
"ACB","2015-05-27","2791.74156997499750000000000","2871.50561483142600000000000","2887.45842380271170000000000","2743.88314306114040000000000","833767"
"ACB","2015-05-28","2871.50561483142600000000000","3046.98651351556870000000000","3142.70336734328290000000000","2839.59999688885460000000000","1585442"
"ACB","2015-05-29","3031.03370454428300000000000","3078.89213145814010000000000","3110.79774940071150000000000","3031.03370454428300000000000","805676"
"ACB","2015-06-01","3031.03370454428300000000000","3206.51460322842570000000000","3286.27864808485420000000000","3031.03370454428300000000000","1006223"
"ACB","2015-06-02","3206.51460322842570000000000","3110.79774940071150000000000","3238.42022117099710000000000","3094.84494042942580000000000","1219764"
"ACB","2015-06-03","3110.79774940071150000000000","3142.70336734328290000000000","3158.65617631456860000000000","3094.84494042942580000000000","765768"
"ACB","2015-06-04","3142.70336734328290000000000","3270.32583911356850000000000","3381.99550191256840000000000","3126.75055837199720000000000","1126592"
"ACB","2015-06-05","3270.32583911356850000000000","3445.80673779771120000000000","3461.75954676899690000000000","3270.32583911356850000000000","1201275"
"ACB","2015-06-08","3445.80673779771120000000000","3493.66516471156830000000000","3653.19325442442530000000000","3445.80673779771120000000000","1163634"
"ACB","2015-06-09","3525.57078265413970000000000","3493.66516471156830000000000","3573.42920956799680000000000","3381.99550191256840000000000","1081395"
"ACB","2015-06-10","3445.80673779771120000000000","3493.66516471156830000000000","3493.66516471156830000000000","3366.04269294128270000000000","977147"
"ACB","2015-06-11","3477.71235574028260000000000","3429.85392882642550000000000","3605.33482751056820000000000","3429.85392882642550000000000","807912"
"ACB","2015-06-12","3445.80673779771120000000000","3397.94831088385410000000000","3493.66516471156830000000000","3366.04269294128270000000000","615109"
"ACB","2015-06-15","3397.94831088385410000000000","3477.71235574028260000000000","3493.66516471156830000000000","3397.94831088385410000000000","978956"
"ACB","2015-06-16","3509.61797368285400000000000","3413.90111985513980000000000","3589.38201853928250000000000","3413.90111985513980000000000","859613"
"ACB","2015-06-17","3381.99550191256840000000000","3381.99550191256840000000000","3429.85392882642550000000000","3334.13707499871130000000000","454521"
"ACB","2015-06-18","3381.99550191256840000000000","3429.85392882642550000000000","3493.66516471156830000000000","3381.99550191256840000000000","622294"
"ACB","2015-06-19","3445.80673779771120000000000","3461.75954676899690000000000","3509.61797368285400000000000","3429.85392882642550000000000","385535"
"ACB","2015-06-22","3429.85392882642550000000000","3493.66516471156830000000000","3541.52359162542540000000000","3429.85392882642550000000000","834327"
"ACB","2015-06-23","3493.66516471156830000000000","3477.71235574028260000000000","3541.52359162542540000000000","3477.71235574028260000000000","727502"
"ACB","2015-06-24","3509.61797368285400000000000","3413.90111985513980000000000","3509.61797368285400000000000","3413.90111985513980000000000","643475"
"ACB","2015-06-25","3669.14606339571100000000000","3445.80673779771120000000000","3748.91010825213950000000000","3413.90111985513980000000000","595957"
"ACB","2015-06-26","3429.85392882642550000000000","3350.08988396999700000000000","3477.71235574028260000000000","3350.08988396999700000000000","1009225"
"ACB","2015-06-29","3334.13707499871130000000000","3318.18426602742560000000000","3350.08988396999700000000000","3270.32583911356850000000000","858135"
"ACB","2015-06-30","3318.18426602742560000000000","3270.32583911356850000000000","3429.85392882642550000000000","3270.32583911356850000000000","915176"
"ACB","2015-07-01","3286.27864808485420000000000","3302.23145705613990000000000","3334.13707499871130000000000","3270.32583911356850000000000","508272"
"ACB","2015-07-02","3222.46741219971140000000000","3461.75954676899690000000000","3493.66516471156830000000000","3222.46741219971140000000000","1349683"
"ACB","2015-07-03","3477.71235574028260000000000","3557.47640059671110000000000","3621.28763648185390000000000","3477.71235574028260000000000","1760897"
"ACB","2015-07-06","3589.38201853928250000000000","3732.95729928085380000000000","3732.95729928085380000000000","3573.42920956799680000000000","2519437"
"ACB","2015-07-07","3732.95729928085380000000000","3764.86291722342520000000000","3860.57977105113940000000000","3637.24044545313960000000000","1754487"
"ACB","2015-07-08","3701.05168133828240000000000","3653.19325442442530000000000","3796.76853516599660000000000","3589.38201853928250000000000","1447415"
"ACB","2015-07-09","3605.33482751056820000000000","3621.28763648185390000000000","3653.19325442442530000000000","3573.42920956799680000000000","1152099"
"ACB","2015-07-10","3621.28763648185390000000000","3621.28763648185390000000000","3717.00449030956810000000000","3621.28763648185390000000000","682325"
"ACB","2015-07-13","3621.28763648185390000000000","3637.24044545313960000000000","3685.09887236699670000000000","3605.33482751056820000000000","609504"
"ACB","2015-07-14","3653.19325442442530000000000","3701.05168133828240000000000","3764.86291722342520000000000","3653.19325442442530000000000","2298523"
"ACB","2015-07-15","3732.95729928085380000000000","3605.33482751056820000000000","3732.95729928085380000000000","3605.33482751056820000000000","1158668"
"ACB","2015-07-16","3589.38201853928250000000000","3589.38201853928250000000000","3605.33482751056820000000000","3525.57078265413970000000000","744800"
"ACB","2015-07-17","3573.42920956799680000000000","3509.61797368285400000000000","3589.38201853928250000000000","3509.61797368285400000000000","743928"
"ACB","2015-07-20","3493.66516471156830000000000","3477.71235574028260000000000","3493.66516471156830000000000","3381.99550191256840000000000","1189236"
"ACB","2015-07-21","3429.85392882642550000000000","3381.99550191256840000000000","3493.66516471156830000000000","3366.04269294128270000000000","674566"
"ACB","2015-07-22","3717.00449030956810000000000","3589.38201853928250000000000","3717.00449030956810000000000","3350.08988396999700000000000","525766"
"ACB","2015-07-23","3621.28763648185390000000000","3477.71235574028260000000000","3621.28763648185390000000000","3477.71235574028260000000000","892399"
"ACB","2015-07-24","3477.71235574028260000000000","3493.66516471156830000000000","3557.47640059671110000000000","3461.75954676899690000000000","241877"
"ACB","2015-07-27","3557.47640059671110000000000","3509.61797368285400000000000","3557.47640059671110000000000","3493.66516471156830000000000","537838"
"ACB","2015-07-28","3589.38201853928250000000000","3493.66516471156830000000000","3860.57977105113940000000000","3445.80673779771120000000000","595210"
"ACB","2015-07-29","3461.75954676899690000000000","3461.75954676899690000000000","3509.61797368285400000000000","3461.75954676899690000000000","334121"
"ACB","2015-07-30","3445.80673779771120000000000","3461.75954676899690000000000","3509.61797368285400000000000","3429.85392882642550000000000","338803"
"ACB","2015-07-31","3477.71235574028260000000000","3445.80673779771120000000000","3477.71235574028260000000000","3445.80673779771120000000000","342128"
"ACB","2015-08-03","3445.80673779771120000000000","3318.18426602742560000000000","3445.80673779771120000000000","3270.32583911356850000000000","745685"
"ACB","2015-08-04","3350.08988396999700000000000","3286.27864808485420000000000","3350.08988396999700000000000","3286.27864808485420000000000","435108"
"ACB","2015-08-05","3286.27864808485420000000000","3334.13707499871130000000000","3334.13707499871130000000000","3286.27864808485420000000000","288442"
"ACB","2015-08-06","3350.08988396999700000000000","3270.32583911356850000000000","3350.08988396999700000000000","3270.32583911356850000000000","197343"
"ACB","2015-08-07","3270.32583911356850000000000","3270.32583911356850000000000","3318.18426602742560000000000","3254.37303014228280000000000","220667"
"ACB","2015-08-10","3270.32583911356850000000000","3381.99550191256840000000000","3381.99550191256840000000000","3238.42022117099710000000000","287468"
"ACB","2015-08-11","3397.94831088385410000000000","3334.13707499871130000000000","3445.80673779771120000000000","3334.13707499871130000000000","309493"
"ACB","2015-08-12","3334.13707499871130000000000","3270.32583911356850000000000","3381.99550191256840000000000","3254.37303014228280000000000","491840"
"ACB","2015-08-13","3254.37303014228280000000000","3206.51460322842570000000000","3270.32583911356850000000000","3190.56179425714000000000000","552126"
"ACB","2015-08-14","3206.51460322842570000000000","3158.65617631456860000000000","3206.51460322842570000000000","3142.70336734328290000000000","772335"
"ACB","2015-08-17","3158.65617631456860000000000","2983.17527763042590000000000","3158.65617631456860000000000","2967.22246865914020000000000","1125772"
"ACB","2015-08-18","2967.22246865914020000000000","3031.03370454428300000000000","3046.98651351556870000000000","2903.41123277399740000000000","521619"
"ACB","2015-08-19","3031.03370454428300000000000","3062.93932248685440000000000","3110.79774940071150000000000","2983.17527763042590000000000","362735"
"ACB","2015-08-20","3094.84494042942580000000000","3015.08089557299730000000000","3094.84494042942580000000000","3015.08089557299730000000000","182245"
"ACB","2015-08-21","2999.12808660171160000000000","3015.08089557299730000000000","3015.08089557299730000000000","2919.36404174528310000000000","851858"
"ACB","2015-08-24","3094.84494042942580000000000","2727.93033408985470000000000","3302.23145705613990000000000","2727.93033408985470000000000","1663746"
"ACB","2015-08-25","2743.88314306114040000000000","2839.59999688885460000000000","2871.50561483142600000000000","2648.16628923342620000000000","729322"
"ACB","2015-08-26","2871.50561483142600000000000","2935.31685071656880000000000","2951.26965968785450000000000","2839.59999688885460000000000","565316"
"ACB","2015-08-27","2951.26965968785450000000000","2967.22246865914020000000000","3015.08089557299730000000000","2903.41123277399740000000000","267961"
"ACB","2015-08-28","2967.22246865914020000000000","2999.12808660171160000000000","2999.12808660171160000000000","2951.26965968785450000000000","559810"
"ACB","2015-08-31","2999.12808660171160000000000","2919.36404174528310000000000","3015.08089557299730000000000","2919.36404174528310000000000","186590"
"ACB","2015-09-01","2935.31685071656880000000000","2903.41123277399740000000000","2935.31685071656880000000000","2871.50561483142600000000000","219234"
"ACB","2015-09-03","2903.41123277399740000000000","2887.45842380271170000000000","2935.31685071656880000000000","2871.50561483142600000000000","131193"
"ACB","2015-09-04","2839.59999688885460000000000","2855.55280586014030000000000","2903.41123277399740000000000","2839.59999688885460000000000","129860"
"ACB","2015-09-07","2855.55280586014030000000000","2887.45842380271170000000000","2919.36404174528310000000000","2855.55280586014030000000000","140700"
"ACB","2015-09-08","2887.45842380271170000000000","3031.03370454428300000000000","3031.03370454428300000000000","2871.50561483142600000000000","301747"
"ACB","2015-09-09","3046.98651351556870000000000","3110.79774940071150000000000","3110.79774940071150000000000","3046.98651351556870000000000","702756"
"ACB","2015-09-10","3062.93932248685440000000000","3062.93932248685440000000000","3110.79774940071150000000000","2999.12808660171160000000000","259986"
"ACB","2015-09-11","3062.93932248685440000000000","3031.03370454428300000000000","3078.89213145814010000000000","3015.08089557299730000000000","161434"
"ACB","2015-09-14","3046.98651351556870000000000","3015.08089557299730000000000","3094.84494042942580000000000","2983.17527763042590000000000","119804"
"ACB","2015-09-15","3031.03370454428300000000000","2983.17527763042590000000000","3031.03370454428300000000000","2951.26965968785450000000000","153480"
"ACB","2015-09-16","2951.26965968785450000000000","2983.17527763042590000000000","2999.12808660171160000000000","2951.26965968785450000000000","95791"
"ACB","2015-09-17","3015.08089557299730000000000","3046.98651351556870000000000","3094.84494042942580000000000","2999.12808660171160000000000","647976"
"ACB","2015-09-18","3078.89213145814010000000000","3078.89213145814010000000000","3110.79774940071150000000000","3046.98651351556870000000000","290102"
"ACB","2015-09-21","3078.89213145814010000000000","3078.89213145814010000000000","3094.84494042942580000000000","3062.93932248685440000000000","139262"
"ACB","2015-09-22","3078.89213145814010000000000","3062.93932248685440000000000","3110.79774940071150000000000","3062.93932248685440000000000","302093"
"ACB","2015-09-23","3094.84494042942580000000000","3078.89213145814010000000000","3094.84494042942580000000000","3031.03370454428300000000000","207733"
"ACB","2015-09-24","3078.89213145814010000000000","3110.79774940071150000000000","3254.37303014228280000000000","3062.93932248685440000000000","989427"
"ACB","2015-09-25","3110.79774940071150000000000","3142.70336734328290000000000","3142.70336734328290000000000","3094.84494042942580000000000","322242"
"ACB","2015-09-28","3142.70336734328290000000000","3078.89213145814010000000000","3174.60898528585430000000000","3078.89213145814010000000000","265140"
"ACB","2015-09-29","3062.93932248685440000000000","3094.84494042942580000000000","3110.79774940071150000000000","2999.12808660171160000000000","299147"
"ACB","2015-09-30","3110.79774940071150000000000","3094.84494042942580000000000","3126.75055837199720000000000","3094.84494042942580000000000","123594"
"ACB","2015-10-01","3078.89213145814010000000000","3094.84494042942580000000000","3110.79774940071150000000000","2791.74156997499750000000000","227369"
"ACB","2015-10-02","3094.84494042942580000000000","3110.79774940071150000000000","3110.79774940071150000000000","3094.84494042942580000000000","158695"
"ACB","2015-10-05","3110.79774940071150000000000","3126.75055837199720000000000","3126.75055837199720000000000","3078.89213145814010000000000","220204"
"ACB","2015-10-06","3142.70336734328290000000000","3222.46741219971140000000000","3254.37303014228280000000000","3142.70336734328290000000000","895315"
"ACB","2015-10-07","3254.37303014228280000000000","3174.60898528585430000000000","3254.37303014228280000000000","3174.60898528585430000000000","188078"
"ACB","2015-10-08","3158.65617631456860000000000","3222.46741219971140000000000","3302.23145705613990000000000","3158.65617631456860000000000","541780"
"ACB","2015-10-09","3270.32583911356850000000000","3286.27864808485420000000000","3302.23145705613990000000000","3254.37303014228280000000000","557772"
"ACB","2015-10-12","3302.23145705613990000000000","3334.13707499871130000000000","3334.13707499871130000000000","3270.32583911356850000000000","479803"
"ACB","2015-10-13","3302.23145705613990000000000","3318.18426602742560000000000","3318.18426602742560000000000","3286.27864808485420000000000","230664"
"ACB","2015-10-14","3302.23145705613990000000000","3318.18426602742560000000000","3318.18426602742560000000000","3270.32583911356850000000000","296896"
"ACB","2015-10-15","3286.27864808485420000000000","3318.18426602742560000000000","3334.13707499871130000000000","3270.32583911356850000000000","371189"
"ACB","2015-10-16","3334.13707499871130000000000","3302.23145705613990000000000","3350.08988396999700000000000","3302.23145705613990000000000","431631"
"ACB","2015-10-19","3238.42022117099710000000000","3302.23145705613990000000000","3334.13707499871130000000000","3238.42022117099710000000000","178784"
"ACB","2015-10-20","3302.23145705613990000000000","3286.27864808485420000000000","3318.18426602742560000000000","3254.37303014228280000000000","149907"
"ACB","2015-10-21","3286.27864808485420000000000","3270.32583911356850000000000","3318.18426602742560000000000","3270.32583911356850000000000","282119"
"ACB","2015-10-22","3254.37303014228280000000000","3318.18426602742560000000000","3318.18426602742560000000000","3254.37303014228280000000000","176203"
"ACB","2015-10-23","3318.18426602742560000000000","3318.18426602742560000000000","3334.13707499871130000000000","3302.23145705613990000000000","175412"
"ACB","2015-10-26","3318.18426602742560000000000","3334.13707499871130000000000","3350.08988396999700000000000","3318.18426602742560000000000","246978"
"ACB","2015-10-27","3302.23145705613990000000000","3334.13707499871130000000000","3334.13707499871130000000000","3286.27864808485420000000000","72424"
"ACB","2015-10-28","3286.27864808485420000000000","3286.27864808485420000000000","3318.18426602742560000000000","3286.27864808485420000000000","78194"
"ACB","2015-10-29","3302.23145705613990000000000","3318.18426602742560000000000","3318.18426602742560000000000","3286.27864808485420000000000","204951"
"ACB","2015-10-30","3302.23145705613990000000000","3318.18426602742560000000000","3350.08988396999700000000000","3302.23145705613990000000000","167701"
"ACB","2015-11-02","3318.18426602742560000000000","3286.27864808485420000000000","3318.18426602742560000000000","3254.37303014228280000000000","49251"
"ACB","2015-11-03","3254.37303014228280000000000","3286.27864808485420000000000","3302.23145705613990000000000","3254.37303014228280000000000","126751"
"ACB","2015-11-04","3302.23145705613990000000000","3254.37303014228280000000000","3302.23145705613990000000000","3254.37303014228280000000000","114262"
"ACB","2015-11-05","3254.37303014228280000000000","3270.32583911356850000000000","3286.27864808485420000000000","3254.37303014228280000000000","130706"
"ACB","2015-11-06","3286.27864808485420000000000","3286.27864808485420000000000","3302.23145705613990000000000","3222.46741219971140000000000","60404"
"ACB","2015-11-09","3302.23145705613990000000000","3254.37303014228280000000000","3302.23145705613990000000000","3254.37303014228280000000000","62807"
"ACB","2015-11-10","3429.85392882642550000000000","3222.46741219971140000000000","3429.85392882642550000000000","3222.46741219971140000000000","59686"
"ACB","2015-11-11","3238.42022117099710000000000","3174.60898528585430000000000","3238.42022117099710000000000","3174.60898528585430000000000","63351"
"ACB","2015-11-12","3190.56179425714000000000000","3238.42022117099710000000000","3238.42022117099710000000000","3174.60898528585430000000000","192162"
"ACB","2015-11-13","3238.42022117099710000000000","3270.32583911356850000000000","3270.32583911356850000000000","3222.46741219971140000000000","89348"
"ACB","2015-11-16","3206.51460322842570000000000","3222.46741219971140000000000","3254.37303014228280000000000","3190.56179425714000000000000","182808"
"ACB","2015-11-17","3190.56179425714000000000000","3206.51460322842570000000000","3238.42022117099710000000000","3190.56179425714000000000000","104666"
"ACB","2015-11-18","3206.51460322842570000000000","3222.46741219971140000000000","3222.46741219971140000000000","3190.56179425714000000000000","106123"
"ACB","2015-11-19","3206.51460322842570000000000","3206.51460322842570000000000","3222.46741219971140000000000","3190.56179425714000000000000","149493"
"ACB","2015-11-20","3206.51460322842570000000000","3190.56179425714000000000000","3206.51460322842570000000000","3190.56179425714000000000000","52888"
"ACB","2015-11-23","3190.56179425714000000000000","3174.60898528585430000000000","3190.56179425714000000000000","3158.65617631456860000000000","137973"
"ACB","2015-11-24","2871.50561483142600000000000","3126.75055837199720000000000","3206.51460322842570000000000","2871.50561483142600000000000","104586"
"ACB","2015-11-25","3094.84494042942580000000000","3126.75055837199720000000000","3174.60898528585430000000000","3078.89213145814010000000000","87977"
"ACB","2015-11-26","3110.79774940071150000000000","3126.75055837199720000000000","3158.65617631456860000000000","3110.79774940071150000000000","125075"
"ACB","2015-11-27","3142.70336734328290000000000","3094.84494042942580000000000","3158.65617631456860000000000","3094.84494042942580000000000","159463"
"ACB","2015-11-30","3142.70336734328290000000000","3094.84494042942580000000000","3142.70336734328290000000000","3031.03370454428300000000000","65564"
"ACB","2015-12-01","3110.79774940071150000000000","3094.84494042942580000000000","3110.79774940071150000000000","3046.98651351556870000000000","70757"
"ACB","2015-12-02","3110.79774940071150000000000","3110.79774940071150000000000","3110.79774940071150000000000","3078.89213145814010000000000","175800"
"ACB","2015-12-03","3094.84494042942580000000000","3094.84494042942580000000000","3126.75055837199720000000000","3094.84494042942580000000000","120400"
"ACB","2015-12-04","3094.84494042942580000000000","3094.84494042942580000000000","3110.79774940071150000000000","3062.93932248685440000000000","93512"
"ACB","2015-12-07","3094.84494042942580000000000","3094.84494042942580000000000","3110.79774940071150000000000","3094.84494042942580000000000","106274"
"ACB","2015-12-08","3094.84494042942580000000000","3126.75055837199720000000000","3126.75055837199720000000000","3062.93932248685440000000000","198616"
"ACB","2015-12-09","3094.84494042942580000000000","3126.75055837199720000000000","3126.75055837199720000000000","3094.84494042942580000000000","19516"
"ACB","2015-12-10","3110.79774940071150000000000","3078.89213145814010000000000","3110.79774940071150000000000","3062.93932248685440000000000","53969"
"ACB","2015-12-11","3110.79774940071150000000000","3094.84494042942580000000000","3110.79774940071150000000000","3062.93932248685440000000000","42621"
"ACB","2015-12-14","3062.93932248685440000000000","3094.84494042942580000000000","3094.84494042942580000000000","3031.03370454428300000000000","10348"
"ACB","2015-12-15","3094.84494042942580000000000","3078.89213145814010000000000","3094.84494042942580000000000","3078.89213145814010000000000","185385"
"ACB","2015-12-16","3094.84494042942580000000000","3078.89213145814010000000000","3126.75055837199720000000000","3046.98651351556870000000000","231288"
"ACB","2015-12-17","3078.89213145814010000000000","3110.79774940071150000000000","3110.79774940071150000000000","3078.89213145814010000000000","65682"
"ACB","2015-12-18","3110.79774940071150000000000","3062.93932248685440000000000","3110.79774940071150000000000","3062.93932248685440000000000","61210"
"ACB","2015-12-21","3031.03370454428300000000000","3094.84494042942580000000000","3110.79774940071150000000000","3031.03370454428300000000000","64500"
"ACB","2015-12-22","3094.84494042942580000000000","3078.89213145814010000000000","3094.84494042942580000000000","3078.89213145814010000000000","3990"
"ACB","2015-12-23","3062.93932248685440000000000","3062.93932248685440000000000","3094.84494042942580000000000","3046.98651351556870000000000","99719"
"ACB","2015-12-24","3046.98651351556870000000000","3062.93932248685440000000000","3078.89213145814010000000000","3046.98651351556870000000000","46337"
"ACB","2015-12-25","3046.98651351556870000000000","3062.93932248685440000000000","3078.89213145814010000000000","3046.98651351556870000000000","42647"
"ACB","2015-12-28","3062.93932248685440000000000","3078.89213145814010000000000","3094.84494042942580000000000","3046.98651351556870000000000","31329"
"ACB","2015-12-29","3062.93932248685440000000000","3094.84494042942580000000000","3110.79774940071150000000000","3031.03370454428300000000000","66664"
"ACB","2015-12-30","3094.84494042942580000000000","3110.79774940071150000000000","3110.79774940071150000000000","3062.93932248685440000000000","23229"
"ACB","2015-12-31","3110.79774940071150000000000","3158.65617631456860000000000","3158.65617631456860000000000","3110.79774940071150000000000","49268"
"ACB","2016-01-04","3158.65617631456860000000000","3142.70336734328290000000000","3158.65617631456860000000000","3126.75055837199720000000000","36439"
"ACB","2016-01-05","3126.75055837199720000000000","3094.84494042942580000000000","3126.75055837199720000000000","3078.89213145814010000000000","47676"
