signal_date,fill_date,ticker,detector,fill_price,window_id,days_since_buy
2020-08-24,2020-08-25,IMP,C,19316.271080392555,12,1
2020-11-25,2020-11-26,IMP,C,22195.71521660014,13,5
2021-03-08,2021-03-09,IMP,C,26394.90458190287,14,5
2021-09-27,2021-09-28,IMP,C,29790.16750895032,17,8
2021-11-25,2021-11-26,IMP,C,30402.294238586284,18,1
2022-12-06,2022-12-07,IMP,C,26880.655558711056,19,2
2024-03-13,2024-03-14,IMP,C,29436.273558517263,22,7
2024-05-23,2024-05-24,IMP,C,30725.777989328442,23,6
2024-06-13,2024-06-14,IMP,C,31881.885410055707,24,2
2025-03-12,2025-03-13,IMP,C,49025.8620689655,26,4
2025-05-22,2025-05-23,IMP,C,51501.915708812245,27,3
2016-09-27,2016-09-28,KBC,A,13110.764194373403,5,1
2019-07-17,2019-07-18,KBC,A,10910.63938618926,10,10
2020-12-15,2020-12-16,KBC,A,12372.890025575442,13,19
2014-03-24,2014-03-25,KBC,C,9902.811253196933,1,4
2014-06-20,2014-06-23,KBC,C,7740.9299232736585,2,5
2015-01-15,2015-01-16,KBC,C,11297.573401534528,3,5
2015-10-08,2015-10-09,KBC,C,10112.025575447571,4,1
2016-09-27,2016-09-28,KBC,C,13110.764194373403,5,1
2017-03-23,2017-03-24,KBC,C,10216.63273657289,6,3
2017-05-22,2017-05-23,KBC,C,11716.002046035806,7,1
2018-04-03,2018-04-04,KBC,C,10044.537084398971,9,12
2019-07-04,2019-07-05,KBC,C,10608.440920716106,10,1
2020-09-21,2020-09-22,KBC,C,10385.72890025575,12,20
2020-11-19,2020-11-20,KBC,C,11248.08184143222,13,1
2021-03-19,2021-03-22,KBC,C,31719.59079283886,14,14
2021-04-12,2021-04-13,KBC,C,31119.693094629143,15,18
2021-06-15,2021-06-16,KBC,C,28495.140664961622,16,20
2021-10-07,2021-10-08,KBC,C,34794.066496163665,17,16
2021-12-08,2021-12-09,KBC,C,39743.222506393846,18,10
2022-12-20,2022-12-21,KBC,C,21900.0,19,12
2023-03-31,2023-04-03,KBC,C,25000.0,20,13
2023-11-20,2023-11-21,KBC,C,32450.0,21,4
2024-03-07,2024-03-08,KBC,C,33400.0,22,3
2024-10-09,2024-10-10,KBC,C,28500.0,25,11
2025-03-19,2025-03-20,KBC,C,30000.0,26,9
2025-05-26,2025-05-27,KBC,C,27700.0,27,5
2017-03-23,2017-03-24,KDC,A,26285.283508201115,6,3
2017-05-25,2017-05-26,KDC,A,27787.29970866975,7,4
2020-05-18,2020-05-19,KDC,A,17389.082617153857,11,20
2020-09-17,2020-09-18,KDC,A,27730.124194865908,12,18
2020-12-04,2020-12-07,KDC,A,28891.79155978597,13,12
2021-03-05,2021-03-08,KDC,A,38632.1039215184,14,4
2021-05-24,2021-05-25,KDC,A,44426.91950974616,16,4
2014-03-24,2014-03-25,KDC,C,16410.91774586099,1,4
2014-06-16,2014-06-17,KDC,C,16828.144468213384,2,1
2016-10-20,2016-10-21,KDC,C,24032.259207498162,5,18
2017-03-22,2017-03-23,KDC,C,24971.01933279106,6,2
2017-05-22,2017-05-23,KDC,C,26222.699499848255,7,1
2017-09-26,2017-09-27,KDC,C,27713.12606914048,8,17
2020-08-25,2020-08-26,KDC,C,26442.90249220091,12,2
2020-11-30,2020-12-01,KDC,C,26943.18823798458,13,8
2021-03-05,2021-03-08,KDC,C,38632.1039215184,14,4
2021-05-24,2021-05-25,KDC,C,44426.91950974616,16,4
2021-11-25,2021-11-26,KDC,C,47760.928319593135,18,1
2022-12-08,2022-12-09,KDC,C,53790.30568514104,19,4
2023-04-10,2023-04-11,KDC,C,53877.91204619175,20,19
2024-03-05,2024-03-06,KDC,C,56438.278598190176,22,1
2017-03-28,2017-03-29,KDH,A,9005.240637638413,6,6
2017-06-05,2017-06-06,KDH,A,10102.591044159148,7,11
2018-04-04,2018-04-05,KDH,A,16188.73615595481,9,13
2020-11-20,2020-11-23,KDH,A,16596.52837051622,13,2
2021-05-27,2021-05-28,KDH,A,24397.518297481707,16,7
2021-09-16,2021-09-17,KDH,A,29235.354745774945,17,1
2024-03-05,2024-03-06,KDH,A,29707.06166301545,22,1
2024-09-25,2024-09-26,KDH,A,32640.58235574716,25,1
2014-03-27,2014-03-28,KDH,C,3719.310901652907,1,7
2015-01-09,2015-01-12,KDH,C,4575.879472942667,3,1
2015-10-08,2015-10-09,KDH,C,5004.163758587548,4,1
2017-03-28,2017-03-29,KDH,C,9005.240637638413,6,6
2017-05-29,2017-05-30,KDH,C,9649.716273214082,7,6
2018-04-02,2018-04-03,KDH,C,15164.132601780455,9,11
2020-05-08,2020-05-11,KDH,C,12395.995332919423,11,14
2020-08-25,2020-08-26,KDH,C,15291.18344249809,12,2
2020-11-20,2020-11-23,KDH,C,16596.52837051622,13,2
2021-05-27,2021-05-28,KDH,C,24397.518297481707,16,7
2021-09-16,2021-09-17,KDH,C,29235.354745774945,17,1
2021-12-09,2021-12-10,KDH,C,32821.46718538519,18,11
2023-03-31,2023-04-03,KDH,C,21037.443303715834,20,13
2023-12-04,2023-12-05,KDH,C,27062.76132027138,21,14
2024-03-05,2024-03-06,KDH,C,29707.06166301545,22,1
2024-05-16,2024-05-17,KDH,C,30409.453941556847,23,1
2024-06-13,2024-06-14,KDH,C,31979.50727006114,24,2
2025-05-27,2025-05-28,KDH,C,27270.09646302252,27,6
2019-07-23,2019-07-24,KOS,A,21389.0,10,14
2018-04-09,2018-04-10,KOS,C,16425.0,9,16
2019-07-09,2019-07-10,KOS,C,17155.0,10,4
2020-04-20,2020-04-21,KOS,C,20732.0,11,2
2021-03-15,2021-03-16,KOS,C,24750.0,14,10
2021-04-06,2021-04-07,KOS,C,24600.0,15,14
2021-09-24,2021-09-27,KOS,C,31500.0,17,7
2022-12-05,2022-12-06,KOS,C,37300.0,19,1
2023-03-15,2023-03-16,KOS,C,38000.0,20,1
2023-11-30,2023-12-01,KOS,C,39100.0,21,12
2024-03-11,2024-03-12,KOS,C,40050.0,22,5
2024-05-20,2024-05-21,KOS,C,38700.0,23,3
2025-05-30,2025-06-02,KOS,C,38700.0,27,9
2020-09-14,2020-09-15,LPB,A,3824.9604778485264,12,15
2020-12-16,2020-12-17,LPB,A,5242.586150687352,13,20
2021-03-12,2021-03-15,LPB,A,7148.981114573661,14,9
2021-03-30,2021-03-31,LPB,A,7538.925539004952,15,9
2021-05-26,2021-05-27,LPB,A,11221.733991967141,16,6
2023-12-08,2023-12-11,LPB,A,13077.586778195337,21,18
2024-05-16,2024-05-17,LPB,A,17782.328363033903,23,1
2024-06-21,2024-06-24,LPB,A,23284.483775811208,24,8
2024-10-08,2024-10-09,LPB,A,26713.363235947792,25,10
2018-03-20,2018-03-21,LPB,C,5737.684127774294,9,2
2019-07-12,2019-07-15,LPB,C,2918.011086193718,10,7
2020-08-24,2020-08-25,LPB,C,3667.230148865082,12,1
2020-11-25,2020-11-26,LPB,C,4850.207616240915,13,5
2021-03-12,2021-03-15,LPB,C,7148.981114573661,14,9
2021-03-30,2021-03-31,LPB,C,7538.925539004952,15,9
2021-05-26,2021-05-27,LPB,C,11221.733991967141,16,6
2022-12-05,2022-12-06,LPB,C,8145.561700491442,19,1
2023-03-15,2023-03-16,LPB,C,9260.543530216506,20,1
2023-11-29,2023-11-30,LPB,C,12160.560876065785,21,11
2024-03-29,2024-04-01,LPB,C,13795.259223340203,22,19
2024-05-16,2024-05-17,LPB,C,17782.328363033903,23,1
2024-06-14,2024-06-17,LPB,C,22008.621651109224,24,3
2024-09-26,2024-09-27,LPB,C,25596.983876833554,25,2
2025-03-18,2025-03-19,LPB,C,32975.342465753405,26,8
2017-03-21,2017-03-22,MBB,A,3208.7791051641866,6,1
2017-05-22,2017-05-23,MBB,A,3738.383423492256,7,1
2020-11-27,2020-11-30,MBB,A,6815.777314135143,13,7
2021-04-06,2021-04-07,MBB,A,10524.362029179265,15,14
2021-05-19,2021-05-20,MBB,A,11593.503568651444,16,1
2024-09-25,2024-09-26,MBB,A,16809.366524994934,25,1
2025-03-11,2025-03-12,MBB,A,18690.370370370365,26,3
2014-06-24,2014-06-25,MBB,C,2305.3364444868726,2,7
2015-01-09,2015-01-12,MBB,C,2618.6743787747605,3,1
2016-10-06,2016-10-07,MBB,C,2844.422170048455,5,8
2017-03-21,2017-03-22,MBB,C,3208.7791051641866,6,1
2017-05-22,2017-05-23,MBB,C,3738.383423492256,7,1
2017-09-12,2017-09-13,MBB,C,4797.592060148396,8,7
2018-03-23,2018-03-26,MBB,C,7765.272524232277,9,5
2019-07-11,2019-07-12,MBB,C,5810.748147384695,10,6
2020-08-24,2020-08-25,MBB,C,5253.151102938694,12,1
2020-12-01,2020-12-02,MBB,C,6982.830679677671,13,9
2021-03-15,2021-03-16,MBB,C,9722.50587457513,14,10
2021-04-01,2021-04-02,MBB,C,9889.559240117658,15,11
2021-05-19,2021-05-20,MBB,C,11593.503568651444,16,1
2021-09-24,2021-09-27,MBB,C,13048.222335619079,17,7
2021-11-29,2021-11-30,MBB,C,13612.591813803296,18,3
2022-12-15,2022-12-16,MBB,C,10131.560872363058,19,9
2023-03-29,2023-03-30,MBB,C,9969.022462646002,20,11
2023-12-04,2023-12-05,MBB,C,11528.93504037296,21,14
2024-06-13,2024-06-14,MBB,C,15666.982392228287,24,2
2024-09-25,2024-09-26,MBB,C,16809.366524994934,25,1
2025-03-07,2025-03-10,MBB,C,18577.77777777777,26,1
2025-05-20,2025-05-21,MBB,C,18915.555555555547,27,1
2024-09-26,2024-09-27,MSB,A,10624.999999999996,25,2
2021-03-11,2021-03-12,MSB,C,7962.357412160696,14,8
2021-04-02,2021-04-05,MSB,C,8587.971208830466,15,12
2021-05-19,2021-05-20,MSB,C,8815.4671348922,16,1
2021-09-17,2021-09-20,MSB,C,11261.048340055842,17,2
2021-12-21,2021-12-22,MSB,C,13286.28197025239,18,19
2022-12-15,2022-12-16,MSB,C,8267.003367003374,19,9
2023-03-31,2023-04-03,MSB,C,8202.918069584743,20,13
2024-05-20,2024-05-21,MSB,C,9260.325476992151,23,3
2024-06-13,2024-06-14,MSB,C,9773.007856341197,24,2
2024-09-25,2024-09-26,MSB,C,9958.33333333333,25,1
2025-03-07,2025-03-10,MSB,C,9958.33333333333,26,1
2025-05-20,2025-05-21,MSB,C,9958.33333333333,27,1
2017-03-22,2017-03-23,MSN,A,38123.17465753426,6,2
2017-09-07,2017-09-08,MSN,A,40875.16603408663,8,4
2018-03-26,2018-03-27,MSN,A,89844.4243521508,9,6
2021-04-14,2021-04-15,MSN,A,84628.69039568971,15,20
2021-12-21,2021-12-22,MSN,A,138977.1689497716,18,19
2014-04-11,2014-04-14,MSN,C,50695.44738679001,1,17
2014-06-16,2014-06-17,MSN,C,50951.484999854605,2,1
2015-01-12,2015-01-13,MSN,C,43782.431834045914,3,2
2016-09-27,2016-09-28,MSN,C,35845.26582904344,5,1
2017-03-21,2017-03-22,MSN,C,38042.233734694484,6,1
2017-09-08,2017-09-11,MSN,C,43708.09833347877,8,5
2018-04-02,2018-04-03,MSN,C,93082.06126574182,9,11
2020-05-08,2020-05-11,MSN,C,51073.72231189834,11,14
2020-09-04,2020-09-07,MSN,C,45812.56232731293,12,9
2020-12-04,2020-12-07,MSN,C,70013.89825640581,13,12
2021-03-31,2021-04-01,MSN,C,75961.40422956111,15,10
2021-09-16,2021-09-17,MSN,C,122237.31204374261,17,1
2021-12-15,2021-12-16,MSN,C,133186.45357686444,18,15
2023-12-11,2023-12-12,MSN,C,67700.0,21,19
2024-03-05,2024-03-06,MSN,C,76800.0,22,1
2024-05-17,2024-05-20,MSN,C,76500.0,23,2
2024-07-09,2024-07-10,MSN,C,76600.0,24,20
2024-09-25,2024-09-26,MSN,C,75800.0,25,1
2025-03-13,2025-03-14,MSN,C,70500.0,26,5
2025-05-21,2025-05-22,MSN,C,63600.0,27,2
2017-05-23,2017-05-24,MWG,A,21877.88831017074,7,2
2017-09-13,2017-09-14,MWG,A,26483.75953336458,8,8
2019-07-09,2019-07-10,MWG,A,30810.39981365244,10,4
2021-05-20,2021-05-21,MWG,A,46986.28351994287,16,2
2021-09-23,2021-09-24,MWG,A,63620.059009713106,17,6
2024-07-01,2024-07-02,MWG,A,64866.666666666635,24,14
2015-01-09,2015-01-12,MWG,C,9672.329568707064,3,1
2015-10-08,2015-10-09,MWG,C,7836.378122795039,4,1
2016-10-13,2016-10-14,MWG,C,17087.782238049294,5,13
2017-04-12,2017-04-13,MWG,C,19517.379308284064,6,16
2017-05-23,2017-05-24,MWG,C,21877.88831017074,7,2
2017-09-11,2017-09-12,MWG,C,25470.467864261933,8,6
2019-07-09,2019-07-10,MWG,C,30810.39981365244,10,4
2020-08-24,2020-08-25,MWG,C,26757.23313724184,12,1
2020-12-01,2020-12-02,MWG,C,36814.984568723106,13,9
2021-04-01,2021-04-02,MWG,C,43467.909668892,15,11
2021-09-21,2021-09-22,MWG,C,59673.88288354331,17,4
2021-12-22,2021-12-23,MWG,C,64871.28558630353,18,20
2024-03-05,2024-03-06,MWG,C,48902.05159182945,22,1
2024-05-30,2024-05-31,MWG,C,61420.97679933779,23,11
2024-07-01,2024-07-02,MWG,C,64866.666666666635,24,14
2025-03-10,2025-03-11,MWG,C,60529.07801418437,26,2
2025-05-20,2025-05-21,MWG,C,63979.43262411345,27,1
2024-03-08,2024-03-11,NAB,A,10880.0,22,4
2025-03-17,2025-03-18,NAB,A,15000.0,26,7
2021-03-08,2021-03-09,NAB,C,5128.246660226825,14,5
2021-04-02,2021-04-05,NAB,C,5588.02049872992,15,12
2021-05-20,2021-05-21,NAB,C,6825.873140853637,16,2
2021-09-17,2021-09-20,NAB,C,7285.646979356731,17,2
2022-12-05,2022-12-06,NAB,C,4915.2,19,1
2023-03-15,2023-03-16,NAB,C,5068.8,20,1
2023-11-15,2023-11-16,NAB,C,9408.0,21,1
2024-03-08,2024-03-11,NAB,C,10880.0,22,4
2024-06-13,2024-06-14,NAB,C,10560.0,24,2
2025-03-17,2025-03-18,NAB,C,15000.0,26,7
2025-05-23,2025-05-26,NAB,C,14000.0,27,4
2015-01-14,2015-01-15,NKG,A,3033.5134780092676,3,4
2015-10-13,2015-10-14,NKG,A,3237.697291041038,4,4
2017-04-10,2017-04-11,NKG,A,10809.731278153124,6,14
2017-05-23,2017-05-24,NKG,A,11185.721931306321,7,2
2017-09-22,2017-09-25,NKG,A,12677.151522147164,8,15
2020-11-19,2020-11-20,NKG,A,6166.768920952206,13,1
2021-03-03,2021-03-04,NKG,A,10705.289430055045,14,2
2024-06-17,2024-06-18,NKG,A,20875.027027027027,24,4
2015-01-14,2015-01-15,NKG,C,3033.5134780092676,3,4
2015-10-08,2015-10-09,NKG,C,3133.25544294294,4,1
2016-09-27,2016-09-28,NKG,C,10389.352839558282,5,1
2017-03-30,2017-03-31,NKG,C,9728.758150337811,6,8
2017-05-22,2017-05-23,NKG,C,10617.558277652666,7,1
2017-09-05,2017-09-06,NKG,C,11807.150927490005,8,2
2019-07-09,2019-07-10,NKG,C,3244.5904530155176,10,4
2020-05-13,2020-05-14,NKG,C,3720.531954798551,11,17
2020-08-26,2020-08-27,NKG,C,3787.061412037039,12,3
2020-11-19,2020-11-20,NKG,C,6166.768920952206,13,1
2021-03-03,2021-03-04,NKG,C,10705.289430055045,14,2
2021-06-02,2021-06-03,NKG,C,17598.451404529515,16,11
2023-11-17,2023-11-20,NKG,C,16629.91891891892,21,3
2024-03-05,2024-03-06,NKG,C,19200.351351351354,22,1
2024-06-04,2024-06-05,NKG,C,20018.216216216217,23,14
2024-06-17,2024-06-18,NKG,C,20875.027027027027,24,4
2024-09-30,2024-10-01,NKG,C,17525.675675675677,25,4
2025-03-11,2025-03-12,NKG,C,16200.0,26,3
2015-10-14,2015-10-15,NLG,A,9313.58658671891,4,5
2017-03-23,2017-03-24,NLG,A,12350.76085081248,6,3
2018-04-06,2018-04-09,NLG,A,23338.3682576075,9,15
2020-12-02,2020-12-03,NLG,A,22238.674914799885,13,10
2021-06-01,2021-06-02,NLG,A,31553.038669958903,16,10
2021-12-16,2021-12-17,NLG,A,57392.14542185936,18,16
2024-03-06,2024-03-07,NLG,A,38129.304460053456,22,2
2014-03-24,2014-03-25,NLG,C,8206.898727949902,1,4
2015-01-29,2015-01-30,NLG,C,7790.336444031237,3,15
2015-10-14,2015-10-15,NLG,C,9313.58658671891,4,5
2016-09-27,2016-09-28,NLG,C,9945.035944338168,5,1
2017-04-05,2017-04-07,NLG,C,12305.685081283968,6,12
2018-03-28,2018-03-29,NLG,C,19856.65364574997,9,8
2019-07-24,2019-07-25,NLG,C,18357.495724706874,10,15
2020-05-08,2020-05-11,NLG,C,15956.822413093507,11,14
2020-08-26,2020-08-27,NLG,C,19055.781568178776,12,3
2020-11-20,2020-11-23,NLG,C,21522.514197204637,13,2
2021-04-12,2021-04-13,NLG,C,27852.162557980002,15,18
2021-05-24,2021-05-25,NLG,C,29843.268101636007,16,4
2021-10-06,2021-10-07,NLG,C,33651.39345835518,17,15
2021-12-07,2021-12-08,NLG,C,47493.95392701523,18,9
2022-12-20,2022-12-21,NLG,C,27185.56827666238,19,12
2023-03-31,2023-04-03,NLG,C,24431.474758438413,20,13
2023-11-22,2023-11-23,NLG,C,34150.98312717566,21,6
2024-03-06,2024-03-07,NLG,C,38129.304460053456,22,2
2024-05-16,2024-05-17,NLG,C,38978.60901426332,23,1
2024-07-05,2024-07-08,NLG,C,40147.9754678015,24,18
2024-09-25,2024-09-26,NLG,C,38339.50810438702,25,1
2025-03-17,2025-03-18,NLG,C,32100.295700607057,26,7
2025-05-21,2025-05-22,NLG,C,31060.42696664373,27,2
2015-01-15,2015-01-16,NT2,A,7984.684051030536,3,5
2020-09-11,2020-09-14,NT2,A,16821.06773417096,12,14
2021-12-14,2021-12-15,NT2,A,20183.50690677165,18,14
2014-03-28,2014-03-31,NT2,C,2365.8323114164477,1,8
2014-07-07,2014-07-08,NT2,C,2511.4788630880294,2,16
2015-01-09,2015-01-12,NT2,C,7651.988882237596,3,1
2015-10-26,2015-10-27,NT2,C,10418.534041400215,4,13
2017-03-22,2017-03-23,NT2,C,13884.478377625312,6,2
2020-04-20,2020-04-21,NT2,C,12775.494481648875,11,2
2020-08-26,2020-08-27,NT2,C,16217.780494759765,12,3
2020-11-24,2020-11-25,NT2,C,16572.655341472233,13,4
2021-06-15,2021-06-16,NT2,C,15230.045504743426,16,20
2021-09-21,2021-09-22,NT2,C,15895.435842329303,17,4
2021-12-09,2021-12-10,NT2,C,18630.9294524046,18,11
2022-12-12,2022-12-13,NT2,C,22946.46670700606,19,6
2023-04-04,2023-04-05,NT2,C,25607.707116268943,20,15
2023-12-05,2023-12-06,NT2,C,22633.849470575675,21,15
2024-05-23,2024-05-24,NT2,C,21401.562110511,23,6
2025-03-25,2025-03-26,NT2,C,19695.05747126437,26,13
2025-05-30,2025-06-02,NT2,C,18098.16091954023,27,9
2021-05-20,2021-05-21,OCB,C,10145.771277652062,16,2
2021-09-20,2021-09-21,OCB,C,11462.770433885773,17,3
2021-11-26,2021-11-29,OCB,C,14535.768465097703,18,2
2022-12-22,2022-12-23,OCB,C,7731.272824557,19,14
2023-04-07,2023-04-10,OCB,C,8389.772402673841,20,18
2023-11-16,2023-11-17,OCB,C,10318.962041703335,21,2
2024-05-16,2024-05-17,OCB,C,10648.290617502378,23,1
2024-09-26,2024-09-27,OCB,C,10668.758920847753,25,2
2025-03-07,2025-03-10,OCB,C,10141.90662846021,26,1
2025-05-20,2025-05-21,OCB,C,9527.245620674743,27,1
2016-09-27,2016-09-28,PAN,A,25475.442228760276,5,1
2018-04-03,2018-04-04,PAN,A,44744.14035087713,9,12
2024-03-08,2024-03-11,PAN,A,23786.72920223264,22,4
2024-06-20,2024-06-21,PAN,A,24124.471807538175,24,7
2014-03-27,2014-03-28,PAN,C,13042.654438027423,1,7
2014-06-19,2014-06-20,PAN,C,11965.73801653892,2,4
2015-01-09,2015-01-12,PAN,C,18459.080848255882,3,1
2015-10-23,2015-10-26,PAN,C,17189.168652307075,4,12
2016-10-24,2016-10-25,PAN,C,24944.703848994435,5,20
2017-03-27,2017-03-28,PAN,C,22821.750329931077,6,5
2017-09-11,2017-09-12,PAN,C,23101.59420289852,8,6
2018-04-03,2018-04-04,PAN,C,44744.14035087713,9,12
2019-07-16,2019-07-17,PAN,C,24688.019468962266,10,9
2020-04-23,2020-04-24,PAN,C,21656.055852190857,11,5
2020-08-28,2020-08-31,PAN,C,18535.31417916772,12,5
2020-11-23,2020-11-24,PAN,C,20142.968980422065,13,3
2021-04-08,2021-04-09,PAN,C,28418.62778927997,15,16
2021-06-02,2021-06-03,PAN,C,26343.923213831687,16,11
2021-09-17,2021-09-20,PAN,C,28515.125676510124,17,2
2021-12-21,2021-12-22,PAN,C,38309.66123037062,18,19
2023-03-30,2023-03-31,PAN,C,16211.645054665654,20,12
2023-12-04,2023-12-05,PAN,C,18913.58589710993,21,14
2024-03-07,2024-03-08,PAN,C,22966.497160776344,22,3
2024-05-22,2024-05-23,PAN,C,22484.00772462558,23,5
2024-06-18,2024-06-19,PAN,C,23738.480258617565,24,5
2024-09-25,2024-09-26,PAN,C,23747.660818713444,25,1
2025-04-02,2025-04-03,PAN,C,25570.61403508771,26,19
2025-05-23,2025-05-26,PAN,C,25028.654970760224,27,4
2020-11-24,2020-11-25,PC1,A,10482.661816740067,13,4
2021-03-02,2021-03-03,PC1,A,13439.921038057271,14,1
2021-09-29,2021-09-30,PC1,A,18110.53189525448,17,10
2021-12-10,2021-12-13,PC1,A,23388.899877664484,18,12
2024-07-09,2024-07-10,PC1,A,23894.586217885488,24,20
2017-03-21,2017-03-22,PC1,C,9407.944726640082,6,1
2017-05-22,2017-05-23,PC1,C,9183.94604267246,7,1
2017-09-29,2017-10-02,PC1,C,10320.62021557201,8,20
2020-05-08,2020-05-11,PC1,C,6606.054805266381,11,14
2020-08-24,2020-08-25,PC1,C,7713.656808544577,12,1
2020-11-24,2020-11-25,PC1,C,10482.661816740067,13,4
2021-03-02,2021-03-03,PC1,C,13439.921038057271,14,1
2021-04-12,2021-04-13,PC1,C,13296.943154673683,15,18
2021-05-31,2021-06-01,PC1,C,13559.069274210262,16,9
2021-09-29,2021-09-30,PC1,C,18110.53189525448,17,10
2021-11-29,2021-11-30,PC1,C,22273.78117934063,18,3
2023-03-28,2023-03-29,PC1,C,18673.19147447347,20,10
2023-11-29,2023-11-30,PC1,C,20529.684044797184,21,11
2024-03-13,2024-03-14,PC1,C,22533.502192816064,22,7
2024-05-20,2024-05-21,PC1,C,21588.304953184517,23,3
2024-06-20,2024-06-21,PC1,C,22457.886413645538,24,7
2024-09-25,2024-09-26,PC1,C,22306.654855304492,25,1
2025-05-22,2025-05-23,PC1,C,19388.482328482318,27,3
2017-03-30,2017-03-31,PDR,A,4123.960180461526,6,8
2017-06-13,2017-06-14,PDR,A,7007.050199480618,7,17
2017-09-13,2017-09-14,PDR,A,7884.619106930021,8,8
2018-04-06,2018-04-09,PDR,A,11799.92654016582,9,15
2019-07-05,2019-07-08,PDR,A,10590.661133082573,10,2
2020-05-13,2020-05-14,PDR,A,11350.709449079848,11,17
2020-08-26,2020-08-27,PDR,A,13035.887225202983,12,3
2020-11-20,2020-11-23,PDR,A,20976.96531079406,13,2
2021-03-11,2021-03-12,PDR,A,33155.535218719524,14,8
2021-05-21,2021-05-24,PDR,A,46640.025850457925,16,3
2024-03-21,2024-03-22,PDR,A,26180.68956616331,22,13
2015-01-20,2015-01-21,PDR,C,3272.166024140018,3,8
2016-10-17,2016-10-18,PDR,C,3254.9828567214345,5,15
2017-03-22,2017-03-23,PDR,C,3645.28623094367,6,2
2017-05-26,2017-05-29,PDR,C,6561.515215698613,7,5
2017-09-07,2017-09-08,PDR,C,7506.589423721048,8,4
2018-03-28,2018-03-29,PDR,C,10733.342791111929,9,8
2019-07-05,2019-07-08,PDR,C,10590.661133082573,10,2
2020-05-04,2020-05-05,PDR,C,11183.787251299262,11,10
2020-08-26,2020-08-27,PDR,C,13035.887225202983,12,3
2020-11-20,2020-11-23,PDR,C,20976.96531079406,13,2
2021-03-02,2021-03-03,PDR,C,31813.407106417537,14,1
2021-04-01,2021-04-02,PDR,C,35016.84046088328,15,11
2021-05-21,2021-05-24,PDR,C,46640.025850457925,16,3
2021-10-08,2021-10-11,PDR,C,53390.555907761045,17,17
2021-11-25,2021-11-26,PDR,C,58238.66385800601,18,1
2023-04-03,2023-04-04,PDR,C,11124.701956229139,20,14
2023-11-16,2023-11-17,PDR,C,23336.780795397968,21,2
2024-03-18,2024-03-19,PDR,C,24675.090805169893,22,10
2024-05-22,2024-05-23,PDR,C,24393.316831683176,23,5
2024-06-13,2024-06-14,PDR,C,24347.029702970303,24,2
